epoch_idx	Accuracy	F1-score	Confusion_matrix
335	0.8857142857142857	0.8963817886930389	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   6   0   0   0 222]]"
336	0.8857142857142857	0.8963817886930389	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   6   0   0   0 222]]"
337	0.8857142857142857	0.8963817886930389	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   6   0   0   0 222]]"
338	0.8857142857142857	0.8963817886930389	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   6   0   0   0 222]]"
339	0.8857142857142857	0.8963817886930389	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   6   0   0   0 222]]"
340	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
341	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
342	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
343	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
344	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
345	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
346	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
347	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
348	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
349	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
350	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
351	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
352	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
353	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
354	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
355	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
356	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
357	0.8904761904761904	0.9018593205042054	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 162  78   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
358	0.8952380952380953	0.9061145253674147	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
359	0.8952380952380953	0.9061145253674147	"[[186   0   0  12  12   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
360	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
361	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
362	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
363	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
364	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
365	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
366	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
367	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
368	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
369	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
370	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
371	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
372	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
373	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
374	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
375	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
376	0.9	0.9101511650562283	"[[192   0   0  12   6   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
377	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
378	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
379	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
380	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
381	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
382	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
383	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
384	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
385	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
386	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
387	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
388	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
389	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
390	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
391	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
392	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
393	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
394	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
395	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
396	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
397	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
398	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
399	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
400	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
401	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
402	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
403	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
404	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
405	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
406	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
407	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
408	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
409	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
410	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
411	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
412	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
413	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
414	0.9	0.9098184181481389	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [ 12   0   0   0   0 228]]"
415	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
416	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
417	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
418	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
419	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
420	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
421	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
422	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
423	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
424	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
425	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
426	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
427	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
428	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
429	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
430	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
431	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
432	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
433	0.9	0.9088821836598125	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 168  72   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
434	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
435	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
436	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
437	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
438	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
439	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
440	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
441	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
442	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
443	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
444	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
445	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
446	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
447	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
448	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
449	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
450	0.9047619047619048	0.913131687061978	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  12 252   0]
 [  6   0   6   0   0 228]]"
451	0.9	0.9094211595241309	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  18 246   0]
 [  6   0   6   0   0 228]]"
452	0.9	0.9094211595241309	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  18 246   0]
 [  6   0   6   0   0 228]]"
453	0.9	0.9094211595241309	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  18 246   0]
 [  6   0   6   0   0 228]]"
454	0.9	0.9094211595241309	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  18 246   0]
 [  6   0   6   0   0 228]]"
455	0.9	0.9094211595241309	"[[192   0   0  18   0   0]
 [  6 138   0   0   0   6]
 [  0   0 156   0   0   0]
 [  0   0   0 174  66   0]
 [  0   0   0  18 246   0]
 [  6   0   6   0   0 228]]"
